X27	X11	X57	X52	X34	X18	X15	X47	X17	X51	X56	X12	X2	X50	X49	X60	X9	X36	X13	X39	X42	X3	X5	X53	X1	X10	X54	X41	X45	X37	X30	X38	X33	X40	X35	X32	X26	X55	X46	X8	X24	X16	X31	X59	X4	X58	X7	X22	X14	X19
0.3729	-1.6157	-2.4211	-1.3028	-1.3508	-1.8028	0.6055	3.9899	0.2362	-1.0354	1.6621	-0.8779	1.4213	-0.8054	3.1858	-1.5621	0.4228	0.8028	1.5441	1.9497	2.4089	-3.6386	-1.3908	-1.1952	-0.9981	-2.0858	1.3829	-1.1346	-1.5873	-1.8422	1.5381	2.0647	-1.0081	2.8231	-0.9037	2.3755	-0.2035	0.4186	-1.4537	-0.1599	-0.5071	-1.0223	2.2281	2.5252	-0.3916	-1.0351	-1.4380	-1.1091	2.0262	2.6941
0.0766	0.3868	-8.1848	-0.1599	1.2165	-1.1416	3.4412	1.5135	-1.6385	2.2173	12.9774	-0.0192	-1.7232	-2.6562	0.9806	-0.3882	-0.1267	-0.3456	1.1557	-2.0243	0.5465	-1.2270	0.8869	0.4213	0.4662	0.5537	2.3181	-0.8027	1.4677	-2.9186	-4.0734	-2.2225	-2.9853	-1.5847	0.7009	2.2013	-2.0520	-1.7464	-0.0017	-0.4809	5.0353	1.2499	0.4764	5.1364	0.9262	1.3118	0.0889	0.6776	-0.0546	-0.6636
0.0755	0.3808	1.6822	-0.4311	2.2243	1.3089	-0.1829	3.3451	-1.4434	1.7414	3.9603	0.7109	-2.8290	-1.9393	0.5725	2.4319	-1.3489	-3.2998	-2.1491	1.7117	-1.4092	-0.2725	-0.7505	1.2530	0.0926	1.5773	3.3273	-2.3228	-1.3337	1.8212	-0.7612	-0.7768	0.0883	-1.9456	-1.3380	2.7447	0.2952	0.6259	2.1445	1.3462	2.8669	1.3091	-1.4606	5.1188	0.8567	-0.6768	-0.9734	0.6582	-0.2364	-0.3883
-4.0892	1.5300	5.0964	2.2926	1.4507	-2.1638	-0.1429	-0.8269	0.3792	0.6798	3.0375	-1.8847	-0.2043	-3.6554	2.1800	-4.7515	-1.2070	0.6998	0.8107	-0.9350	4.8238	4.3626	-0.1945	-0.8135	-3.6089	1.6654	-2.2310	-0.4606	4.0979	-0.7464	1.9200	0.0612	2.3540	-5.1766	-1.5533	3.7260	1.2616	-4.2995	-0.0525	1.9319	2.6506	-0.4740	-1.2446	2.6963	0.7645	-2.4516	0.1814	0.9720	0.8432	-1.8120
-0.6026	-0.0946	-8.8239	-7.5224	-2.3898	-0.1504	-1.9605	-3.6058	2.0235	6.6982	-8.8663	-0.2737	0.7529	-6.4925	4.9463	0.4387	-0.9670	-0.3242	-3.8098	0.4987	2.3689	1.0342	-1.2408	-0.8688	-0.7388	0.0911	-1.3098	3.2922	0.1457	-0.2541	-2.4144	1.4831	4.2406	2.2409	0.3052	-3.1310	0.1458	-0.1769	-1.6008	1.8190	-4.8328	-1.0721	-2.2037	-3.9262	0.6496	4.5187	0.0004	0.4919	-0.2439	3.5556
1.0779	1.4497	1.5881	4.3175	2.1542	0.2816	0.3044	-2.4808	-0.9940	-3.0530	5.0292	-0.4399	0.2583	0.5818	0.1444	-3.6053	2.8864	-2.6713	1.2641	-2.9755	0.2082	1.1572	-0.8761	0.1811	0.3885	1.2155	1.6489	1.0060	0.9982	-1.5917	0.4078	-0.2843	-0.6077	-0.5352	-1.9883	1.3102	1.3757	2.8019	-0.3128	1.0727	2.6304	-2.0726	2.1895	0.5962	-0.3879	0.4201	1.8910	-2.5254	1.3006	-2.3212
-0.3622	-0.0884	-6.8820	-0.5366	0.1246	1.2429	0.0640	-4.8497	1.5514	5.7794	-1.2392	1.1316	0.4835	-5.1327	5.1305	-0.4547	-1.2357	-2.5291	0.6823	-5.8958	4.7680	1.9664	-1.0427	1.2074	-2.8340	-1.0892	1.5394	0.9606	3.7182	0.5538	-0.4490	0.9100	4.0448	0.4239	0.5710	0.8384	-1.1533	-3.4365	-0.2940	-0.2197	-0.7839	-2.9870	0.2912	0.5642	0.9347	1.4641	-0.5861	4.0470	2.0381	1.7439
0.8367	-2.0078	5.6978	4.8757	4.3595	-1.1788	0.3679	-3.8235	1.2435	0.3473	-4.0713	0.2356	-1.7920	-1.3160	-1.7894	0.5520	-0.3192	-4.3509	-1.1644	-4.8146	-2.3338	1.0589	1.1472	1.8182	0.0606	2.3598	1.3962	2.2459	-1.7877	0.4858	2.2103	-3.0385	-0.5960	-7.0960	1.3052	-0.1249	-1.3853	-0.7950	0.5877	1.0459	-1.0959	2.2142	1.2582	1.0748	0.6548	-7.1542	-0.9295	4.7219	0.5075	2.2818
-1.2115	2.0967	2.3314	-0.6684	-0.1593	0.5781	0.4828	-1.8258	-2.1226	0.3973	-2.5216	-0.8532	1.0158	0.8528	-2.7282	2.4960	-1.2715	3.7467	-0.1277	1.7998	-3.2076	-2.1265	0.1174	4.1483	2.5546	0.7417	-1.7033	0.7496	-0.3552	0.3319	1.3839	-2.1020	3.2586	-1.3005	1.9373	-0.4785	0.2876	-0.8369	0.2026	-0.6205	-0.7370	0.3322	-1.0477	-3.2736	2.9713	-2.1355	-0.4507	1.7470	0.6718	-2.4772
0.5807	-0.1437	-2.3702	-0.4617	-0.2343	0.5343	0.9739	-0.2238	-0.2351	4.2099	1.1311	-1.8261	0.2152	-3.8664	3.6732	-5.0067	0.6037	-0.6749	-0.8195	-0.9894	2.6768	0.6082	-2.7227	0.1499	0.3612	0.1398	-3.1851	-1.8471	-2.3219	-1.0316	-1.0606	-0.3210	0.6055	-2.3778	-2.5095	3.6910	-0.2099	1.2742	-0.1531	-1.4511	-0.5370	1.7698	-0.8443	-1.3460	-0.5624	4.0740	2.1178	-1.4397	-0.0850	-1.8277
-2.4083	-1.3176	-14.3742	-5.7761	-3.8958	0.6805	0.5373	1.9867	0.1670	7.9459	2.1003	-0.0069	0.6527	-8.6843	12.3172	1.6611	-0.8512	-1.4298	0.5848	-2.4602	0.8111	-1.7283	-0.4314	1.6922	1.3241	-2.7427	3.1881	1.5890	-0.4043	-2.1832	-4.0199	-0.8568	1.1876	6.1375	-0.9062	1.5472	1.1909	-3.4160	-2.6382	-0.6278	-0.7400	-1.3509	1.5115	-0.2820	-0.4364	5.9037	0.1112	0.4167	1.9681	0.6530
-1.1682	1.6996	9.8243	3.4953	3.0718	1.2125	-0.5085	-0.0778	0.4083	-5.3387	-5.6675	-1.2591	1.0146	3.7302	-8.1777	2.1010	-0.7786	1.2231	-0.0259	5.7729	-0.1315	0.2050	-0.7658	1.8077	1.5266	2.7602	-3.3515	-1.9886	-1.1635	1.5473	0.8963	-2.1420	0.9701	-5.2116	-0.0709	2.3464	1.1998	-1.9109	-2.0419	1.0131	-1.4877	-0.1669	-0.2510	1.7098	-0.3620	0.0916	-3.1089	-0.6737	-0.3546	0.7319
0.4694	1.1899	-2.6576	-2.0436	1.2725	1.1097	0.1243	-1.4707	-1.6541	5.3047	-2.1390	1.9003	-0.6283	-2.8503	0.2896	-3.9173	-0.9416	0.8775	-2.5488	-1.5467	-0.0832	2.9984	0.0549	-1.3181	-0.3862	1.5661	2.5836	1.9018	1.2896	0.6039	-1.1489	-0.1026	3.6024	-4.0085	-0.0484	1.5783	-0.3101	0.0943	2.5874	3.1997	-0.7990	0.3507	0.1915	-3.1229	-0.2304	0.9124	0.0833	0.2315	-1.7655	0.9888
1.2735	0.6504	-5.5547	-0.5484	-1.0891	-3.1913	-0.7887	0.2462	0.3500	1.9006	-2.3076	1.3746	3.3663	-0.5962	1.7869	-2.3492	2.5638	1.9088	-0.2872	4.1818	-0.4591	-0.9883	2.5089	-1.0548	1.3895	-1.6372	0.2641	0.1990	-0.5187	-0.1496	-1.2003	-1.2464	3.3525	2.1306	3.2450	-1.0205	1.3679	1.4845	0.6861	1.3423	0.5219	1.1737	-2.7349	0.3831	-0.7340	0.8999	3.8617	-0.2442	-1.3780	1.2433
-1.0126	-0.3291	-4.9432	-0.6759	-0.2839	-0.1972	-1.4243	-3.9817	0.5341	4.3398	-4.0362	1.9530	1.7847	-5.2761	5.7360	3.7435	-0.5153	0.2331	-0.2277	-2.8523	-2.5826	-1.0344	0.0714	0.7582	1.6736	-0.2127	1.4272	2.6246	-2.1976	-0.6015	1.6138	-1.2697	0.9721	3.6719	-0.8635	-4.9243	-0.6903	-1.0863	-1.4171	-0.3067	-1.6867	-2.2616	-0.1135	0.2720	0.7850	-1.2813	-0.2787	0.0868	0.0429	-1.2513
0.8949	2.1760	-5.6480	-0.2790	-2.7207	-0.7985	0.4913	1.3666	-0.2357	-1.6694	3.3326	-0.5706	0.1026	3.7654	-1.5563	2.3004	-0.6972	1.5604	1.7321	1.1620	0.0183	-2.8504	-0.3499	4.2845	0.7536	-3.1299	1.1208	-1.2075	0.1054	0.6566	-2.3160	-2.7676	-0.4330	4.8918	-1.4701	1.9836	-0.2392	-1.2548	1.3660	0.1058	2.1212	-2.5172	3.7660	0.5457	1.5911	6.1154	-1.1111	1.4234	0.8502	0.0655
-0.4277	0.6792	2.7469	-2.9605	-1.6911	-0.0866	-2.3767	0.8692	-1.3604	-1.2514	-5.6956	0.0555	-2.5379	0.5013	0.4796	1.5003	-1.2868	-0.5972	-3.0107	1.2769	-0.8352	-1.3153	-1.3067	0.3710	-0.0605	0.6744	0.9137	-4.0647	1.9540	1.7952	1.1745	0.8855	0.7314	-0.1950	0.6423	1.1184	-0.9825	0.3810	0.2800	-0.1462	-0.5879	1.7693	-1.5876	-4.2175	0.9356	1.0842	-1.3912	-0.6878	-1.3867	-1.4651
1.4888	-0.8770	-0.4635	-0.0214	-1.3784	-0.0495	2.3193	3.2679	-3.2878	-4.4586	12.1698	0.1474	1.7002	6.3729	-3.4438	1.8256	1.0301	4.2624	6.1434	2.3536	-4.0364	-1.8819	0.2485	3.3694	1.5216	-3.8251	1.3075	3.0006	1.8546	-1.4658	-2.5884	-0.9771	-3.9102	6.8406	-0.3237	-1.3080	-0.2971	2.9122	-3.2302	-3.8367	4.1292	-2.5698	0.8149	2.6324	-1.8732	1.8397	0.5424	-1.4193	2.8558	-0.1385
1.5014	-2.4975	2.0726	0.5808	1.9592	-1.3769	1.0929	4.1939	1.4886	-2.7273	-0.5867	-0.2141	-0.7443	1.8170	-0.6215	-0.4959	-0.2566	-5.7139	0.7411	-3.6782	-1.4073	-0.2244	-3.8771	-1.3283	-1.2987	-0.8505	-0.8060	-0.0393	-0.1696	-1.7410	-3.1847	1.1654	0.0084	-4.6676	-2.2767	-0.5602	0.3336	0.1689	2.2391	0.3993	2.4731	-1.9098	0.0646	-0.9754	-0.7878	2.7919	0.2765	1.4517	-0.2024	1.9240
-0.2365	0.3046	-11.1576	-6.3185	-6.9025	1.1506	-0.3677	-2.1424	1.6482	2.2787	-13.7119	-1.9826	3.0270	-2.6283	7.3396	0.4252	0.1625	-5.4627	-1.0642	-3.8055	2.8286	0.3664	0.3147	-2.6743	1.1112	-2.9153	-3.9883	2.2526	-6.1798	-0.6827	-0.4698	0.6390	1.9173	4.2149	0.9486	-3.4975	1.6598	-2.7543	-1.9750	-2.2261	-7.2532	3.1438	0.7055	-3.8039	0.6809	5.5764	0.1959	1.7425	-2.5818	1.9858
4.6505	-0.8043	-4.1411	-2.6098	0.8141	-1.6243	2.7365	4.4159	-0.0841	2.5156	1.5100	0.2196	-0.2391	-2.4785	1.9877	-0.9470	3.4553	1.1191	-1.0602	-0.8412	-2.5329	-1.1240	-0.6233	1.4679	-1.0184	-0.8620	-0.5275	4.8501	-0.4308	-2.0012	-3.8244	-0.8213	0.4130	-0.3159	-0.8420	-1.9906	0.0765	3.2381	0.9630	-0.8004	1.4056	0.7858	-1.8489	-1.8407	-0.5626	3.1631	3.1271	-0.7680	0.0637	-0.3214
2.2785	-2.0548	-4.9142	0.9864	1.8192	-0.5885	3.0209	3.0243	3.5920	2.4898	4.3441	-2.2900	-0.8040	-3.6072	4.1710	-6.4397	5.9380	-4.2744	0.7553	-3.0168	5.0748	1.7519	-1.6592	0.2282	-1.3371	0.1285	-2.3973	-1.0261	0.5703	-0.4700	-2.2342	-0.4567	-4.3833	-3.2315	-0.7043	2.7615	-1.7423	-1.2185	1.8787	-0.2131	1.5368	1.9924	-0.3346	-1.5319	0.4304	-0.1059	4.1288	1.3432	-1.7872	4.3214
-1.8069	-0.9310	1.0989	-0.6634	1.2827	-2.2474	1.5039	-5.0786	3.6681	-1.7995	-10.1891	0.7686	3.1523	4.0343	-4.1577	1.3243	-0.3013	-3.2174	-0.3830	3.0367	0.0037	0.0032	-1.7329	-5.1620	0.8667	0.8980	-0.7013	-2.1325	-6.6181	0.1711	-2.7468	2.8052	-0.3682	-3.4983	-0.4752	-1.9314	0.1635	-1.2683	0.0232	1.4179	-3.0114	2.4764	-2.6927	-5.0313	-0.4411	2.4610	0.2961	-3.5657	-2.0306	2.8157
-0.4502	-0.7590	7.6287	0.5099	3.1251	1.5138	-0.2740	-4.2943	0.7599	-3.5673	-7.0664	-1.9378	0.9021	2.0400	-1.6414	0.6476	0.3611	-3.3849	-2.8304	1.9411	1.2166	2.1376	2.0821	1.5454	-0.7004	1.7283	-1.7128	1.3047	-0.8063	-1.4112	1.6720	1.9613	4.9030	-3.0840	-0.6703	-1.5753	1.0091	-1.0972	-1.5208	0.8288	-4.5424	-0.9581	1.1085	-2.7186	0.7603	-7.1769	0.1675	-2.7055	0.4144	3.0167
0.6761	-0.7362	-2.5633	-5.3304	-1.5122	-0.9654	2.0004	2.2463	-0.3492	1.9196	3.2195	0.9909	0.0934	-2.9288	2.0687	-0.7873	1.4727	0.6005	-1.4254	1.0429	-0.6765	-0.9451	4.8870	-3.2259	-0.2226	-1.2419	1.5170	0.2659	1.6667	0.1450	-1.2658	0.8098	3.2762	2.2911	1.0981	1.0925	-0.8314	1.9147	-2.0471	0.0766	-1.4099	-4.2973	-0.4613	0.1474	-0.7240	-2.4671	1.1570	-0.3332	0.7082	-1.4114
0.0608	1.4446	-2.7735	-1.4319	-1.0989	0.1064	-0.3993	0.7640	-0.8966	3.6364	-1.5829	1.1192	-1.3745	-5.2262	5.0786	-4.2518	2.4094	0.9001	-0.5810	-1.5987	4.1275	2.7070	0.1431	3.1040	-1.2768	0.5010	0.3230	0.4013	0.6413	1.2070	-0.0006	-1.9314	3.1099	1.4590	-2.0670	2.6651	-1.1187	0.8604	-0.2384	0.3736	-1.6803	1.3736	-2.2832	-5.0126	0.3520	2.7891	1.0458	0.0934	0.0964	-0.1554
1.3863	1.8079	5.3017	3.3486	6.7790	0.4267	0.3803	-1.2285	0.4919	2.1795	-1.0338	-0.6338	0.3322	-4.2520	-2.6761	-1.5020	1.2958	-2.7463	-3.0004	-1.5470	-0.3580	-2.4161	2.5712	2.1212	0.0782	4.2204	0.1991	0.1515	-1.5000	0.9058	-0.0534	-1.6292	3.2466	-7.6932	0.3325	1.9016	0.2329	-0.9755	-2.0612	2.4751	-1.0266	0.4803	-2.4876	2.0033	-0.5371	-6.4941	-0.0540	0.7036	-0.2676	0.3829
-1.7598	-0.7749	4.2867	0.3382	0.9110	-1.7185	-2.3970	4.6956	0.1833	-0.6452	8.0615	0.7728	-3.4358	-0.1794	-1.3665	0.2868	-1.1136	0.2621	2.1745	-3.8701	-5.9150	1.0843	0.2228	1.4936	-0.6893	-0.6562	4.5129	2.4627	-0.9303	-0.0730	-1.3788	1.6787	-5.0380	0.9783	-3.1275	-1.6497	1.0933	-2.3975	1.4892	1.4187	8.8007	2.0034	1.8447	2.8345	-0.2990	2.6732	-0.8482	3.0124	0.3725	2.2511
1.1269	0.8225	-4.9397	-1.1126	-0.0639	-0.4422	-0.4729	-1.1328	0.8656	0.1844	-3.8079	1.3340	1.4146	-1.8353	2.5943	-1.7819	2.5435	1.2607	-0.5710	-0.6855	0.4082	0.7577	2.2361	-2.6534	0.2440	-1.9476	0.9358	-0.2029	-1.2981	0.2309	-2.0698	0.2353	1.0903	2.3138	0.7840	-1.6405	-0.4422	-2.2913	0.4913	-1.3179	-2.8690	-0.2281	-2.9896	-6.1836	0.1708	0.6718	3.3152	4.5420	-1.0837	-0.8348
-1.0400	0.1458	-10.3756	-3.2061	-0.8106	-0.0040	-1.3519	-3.3551	-0.8243	3.9270	-7.6775	-0.9615	2.3393	-1.5639	3.8200	4.5447	-4.6620	0.4252	-1.7194	-0.8546	2.2352	-1.8841	-0.3561	2.3151	-1.6627	-1.2066	0.0278	3.1335	-0.7243	1.9795	-2.0820	-0.3299	5.3556	3.0225	0.0026	-1.2774	0.6057	-3.6856	-1.9079	-1.5588	-1.9267	0.5123	2.9563	-1.8824	-0.5910	4.2295	-3.1360	1.3664	1.7405	-0.2276
3.2278	-0.2811	7.9871	5.3585	3.5089	0.9517	2.4272	3.6989	-2.5643	-0.1413	7.1468	-0.6477	-3.5360	2.6833	-0.6175	-6.0541	3.9387	0.1862	1.8915	-2.7098	-3.0235	3.0473	-0.2981	2.4741	1.0454	0.6362	-0.3836	0.8427	3.0012	-0.3839	-0.7721	-1.4292	-1.4607	-6.3567	-3.1938	0.0061	0.6843	3.1801	0.1584	0.5196	6.1949	-2.2151	0.2952	0.1211	0.0160	-0.9658	0.9851	0.3175	0.2288	-3.1858
-0.2325	-0.2061	10.6693	0.5354	3.2614	-3.8573	0.4304	-1.3364	1.8160	-2.8789	3.4194	2.2783	-0.8045	6.9785	-9.2745	1.4724	1.6005	2.3818	0.8578	6.1320	-1.2176	-3.1209	-2.0316	1.7587	2.4829	0.4865	1.1805	-3.6133	-3.5033	0.2091	-1.5607	-1.2996	-1.0495	-2.4548	1.3487	2.3485	-0.0078	-2.2430	-1.3908	0.0410	4.1317	0.1782	0.7929	3.0243	0.1373	-0.9866	3.0111	2.3567	0.5759	-2.5609
0.4028	1.8497	-12.5918	-8.2025	-4.6091	3.0464	1.0865	-2.3400	0.1875	5.6351	-5.0097	0.7796	-1.4405	-4.2944	9.4021	3.4308	-0.5046	-1.2408	-0.5254	-7.2116	0.8529	-0.1476	0.7417	0.6360	-0.4491	-1.4452	1.4058	-0.2653	-0.0536	1.4116	-0.0916	-0.8442	-1.1161	4.0275	-1.2609	0.8233	0.7027	-2.6643	1.0701	-1.1079	-3.0227	2.1465	-2.9765	-4.4667	1.3430	3.7230	-0.8929	1.2584	-1.0685	2.9293
3.0581	-0.5550	-7.1025	-5.0974	-3.3731	-0.9866	2.2495	0.1748	0.6652	4.4919	-4.3424	0.5134	4.4607	-5.5846	4.3507	-2.4739	1.2629	-0.4290	-0.2045	-2.4088	2.5787	-0.4410	-1.1989	-1.6763	0.7841	-0.5440	-1.2070	0.9642	-1.0847	-0.2197	-0.5501	0.0712	2.9109	2.5020	-1.2322	-1.8543	-0.6497	2.0396	0.8714	-0.4587	-2.5260	-0.5003	1.3579	-2.2242	-0.2992	2.1413	-0.4339	2.1456	-0.5589	0.6348
-0.9527	-0.9098	0.0233	2.5029	0.2109	0.9913	-1.6059	0.1960	-1.0052	0.7897	-0.7274	0.9877	-0.4953	1.9902	-1.3664	2.1590	-1.6264	3.5848	-0.0694	0.6590	-1.5574	-2.9505	-1.6000	0.4529	1.7398	-0.8124	2.4556	1.1755	-0.2473	0.4621	-0.3847	1.7584	1.0321	-0.2629	-1.8902	-0.0142	0.1752	1.5646	-2.4166	0.5615	0.5438	-2.2208	-0.0268	-1.1123	-0.1275	-0.1947	-1.5958	-1.8132	0.7757	-1.8165
-0.6616	0.7777	-10.4522	-4.0998	-0.7726	-0.9843	-1.7325	-4.0874	-1.7187	8.7695	-8.0810	-0.3915	0.4973	-9.6796	9.9591	1.7316	-1.2997	-0.3033	-0.0772	-5.1633	1.8747	-0.6500	-2.2184	4.8058	-1.4000	-0.4143	2.0930	2.3788	2.1116	1.8781	-3.3902	-1.9915	-1.7749	1.0640	-2.8208	0.1562	1.4623	-2.3474	-2.0753	-0.5227	0.3179	-1.3105	2.5856	-6.3678	1.8933	4.8385	1.1482	-0.1603	0.4561	-1.1093
2.1301	-1.5485	-4.1026	-3.2521	-2.0442	0.8228	1.5776	4.3482	-0.6963	-2.3108	6.6945	0.7082	-0.9921	-0.1941	1.1394	-1.4534	1.0619	1.9803	1.0324	-2.0093	-0.6749	-0.9145	0.3838	-2.8915	0.0973	-2.6303	0.0030	-1.5312	1.9308	-1.6487	-1.3237	1.2251	-1.0637	3.4543	1.3464	1.2817	1.8904	2.2595	-0.2609	-1.0986	1.0934	-1.0816	-2.4667	3.5175	-1.1273	2.2228	0.8242	2.4673	-1.3012	-0.7073
-1.3101	1.1600	1.9752	-1.4834	2.2226	1.7348	0.1136	-2.5213	1.0308	-3.3477	-2.7880	-1.1897	1.4004	1.9551	-4.7244	3.9980	-0.7412	-2.4475	0.7721	2.5662	2.1509	-0.7731	-0.1251	-3.7436	2.2830	0.4791	0.1089	-2.8383	-3.6885	-1.4265	-1.2866	2.2642	1.3042	-2.9518	1.9267	-0.2075	0.3829	-2.5665	-0.1979	2.1637	-1.1740	0.4769	-0.9061	0.9888	0.1755	-0.9576	1.2593	0.0757	-1.5167	1.7088
0.3289	-0.3199	2.5134	2.9341	2.7429	-1.1531	0.4630	-1.1839	1.4444	-0.7467	4.6274	2.2153	-2.4692	3.1349	-3.5658	-1.8687	0.7970	-3.2735	-1.8161	3.0019	0.2957	-0.4489	-1.6492	6.0920	-0.1482	0.6199	2.0466	1.9679	0.7651	-0.0241	-0.8903	-4.5260	0.1114	-0.8173	-0.9555	2.4768	-0.6260	-0.8252	-1.5065	-1.1369	2.5367	-1.3387	1.2927	0.8011	-1.2511	-0.5626	-0.2332	-0.6260	1.0797	1.9511
-0.1181	1.4255	1.7925	1.6165	4.2323	-0.3727	-0.8433	-0.9165	0.1877	0.0051	3.6481	0.4563	-1.8512	1.1391	-0.7877	-1.6382	2.3165	-3.5654	-2.7272	-0.1173	1.2006	-0.4912	1.2825	-3.6623	0.7644	2.6294	0.4645	-2.1434	-1.3845	-0.4248	0.1324	1.3347	1.2895	-5.2583	0.2214	1.1037	-1.6627	-1.3304	0.7624	0.8082	0.7768	0.5075	0.5522	3.0597	0.6005	-4.1675	2.1240	-1.8683	-0.8160	0.1944
0.2229	-2.4013	5.3249	-2.5751	-0.9121	-0.9341	-1.1868	2.8688	0.3995	-4.9030	5.6258	0.2518	-1.6887	5.6380	-6.6977	-1.2885	-0.1305	4.6956	0.0804	4.0486	-4.4062	-3.2746	-0.6177	2.1572	2.3558	-1.1688	0.4928	-0.3161	-3.5820	1.4420	0.1687	0.4038	-0.1426	3.5373	5.6646	1.6895	1.0876	0.3522	0.9007	-1.5955	2.4907	-0.6620	0.9436	6.0496	-3.3017	0.9211	-1.0752	0.3349	0.1736	2.6853
2.0440	-0.8877	7.0777	-2.8255	-0.8054	-1.6784	0.1877	1.8630	-1.0482	-8.5289	4.7110	-2.4315	-2.7550	8.1615	-5.4945	0.6176	-0.3816	5.3780	-0.5684	7.2750	-4.2198	-1.0477	0.5870	-4.3025	1.4559	0.1854	-2.2729	-1.2685	-0.7382	0.1172	0.0048	1.5319	-2.8785	-2.2119	1.5336	1.4624	-1.1892	4.0740	-0.4935	0.2086	3.7184	1.6337	-3.0146	2.1970	-0.1477	1.5346	-0.0032	-5.0343	-0.7725	-0.8004
2.5609	2.7136	2.5261	-4.8973	-2.7786	-0.6341	1.6258	1.3413	1.3508	0.2682	4.2196	-0.9998	1.2653	1.3127	-2.7080	-4.7957	4.8102	-0.2130	0.5133	1.5658	-2.8822	-1.3525	0.1334	-1.7660	0.6559	-1.7773	0.7398	0.9098	-1.8174	-0.9765	-1.5040	-0.8459	2.4976	0.5811	1.9441	-1.2773	-1.3715	0.2110	0.9155	-0.8839	0.8010	-0.0848	0.0673	-0.0115	0.8529	6.0689	3.2883	2.2188	-1.1856	3.0871
-1.6476	-2.2296	-19.9275	-2.4037	-0.7240	1.1670	-0.6478	-2.5678	-0.8480	4.8418	-1.8340	0.8494	0.2421	-6.0075	10.4254	-0.0763	-1.3080	-3.7071	-1.1139	-2.7147	4.2061	-0.7854	2.9005	3.1236	-0.3156	-0.4829	1.2986	3.8956	0.6496	0.4447	-2.6588	-2.4112	0.6091	1.9986	1.2543	1.1524	0.5565	-1.2108	-3.4037	0.6029	-1.5394	-1.9641	1.4412	-2.1636	-0.9426	-0.4006	0.6183	-0.8263	2.4436	-0.1864
-3.1972	-0.1228	1.2928	-2.4885	1.4028	2.5902	0.1394	-1.9927	1.0788	1.5742	-9.1713	-0.1300	0.1599	-1.5050	-0.3374	4.5271	-1.1587	0.9154	-2.1335	2.8004	2.2785	-2.4846	-4.1462	-1.0942	-1.4791	0.5646	-2.2285	5.9232	-0.2487	-1.3892	1.1252	3.3199	2.7753	1.6746	-2.7219	-1.6614	-0.0966	-5.6122	-1.5014	1.6035	-3.5414	1.3470	1.0607	-3.5543	0.8233	2.7938	-0.8776	0.4221	1.3157	0.7626
0.3094	-1.3685	-13.7460	-4.3262	-2.6755	0.0975	0.5283	-2.1836	0.6097	4.7007	-9.4286	-1.5218	2.4884	-7.5574	5.3880	3.2220	-1.2423	-0.2029	-1.2309	-2.3730	5.7855	1.6425	1.4915	-0.4156	-0.9375	1.3999	-1.6670	3.0473	3.3611	-0.6422	-1.1019	-0.6392	1.2448	0.6041	3.1596	-1.0359	1.3157	0.7981	0.8955	1.2575	-6.0161	-1.7392	1.1071	-7.2044	1.1707	0.7381	-1.9569	1.8910	-0.4196	-1.0566
1.2800	3.4038	-7.2181	0.3267	-1.9849	-0.9637	-0.3456	-3.1490	-0.2227	4.6346	-4.8584	0.1988	1.7402	-3.9002	5.7765	0.9784	0.4065	2.7330	0.0598	1.2476	0.2595	-1.3945	-0.0303	-2.3545	0.9599	-0.6813	-0.3196	3.8281	-0.7344	-0.0543	-1.5211	1.7667	2.3284	3.1170	-1.8099	-2.1847	0.3570	-1.6735	-1.3440	-0.3380	-2.6104	-1.4966	0.4725	0.3468	1.7673	5.0023	0.8162	1.5758	0.6549	1.4152
-2.5393	-1.2435	-10.9777	-7.4905	-3.4417	1.4472	-1.4638	-3.9369	1.1690	0.3174	-8.6823	1.0639	1.5643	0.9839	-0.1455	4.9909	-2.9914	2.7921	0.9154	2.7382	1.9061	-3.1245	-0.7779	4.5097	0.1295	-1.6005	-0.1332	-1.4992	-0.9330	1.1680	-3.6784	-3.2535	-2.2380	1.5079	1.4600	-0.2824	-2.0976	-1.2351	0.4180	0.7975	-4.2364	0.6059	1.6979	-2.2175	-1.1163	5.7669	-3.4057	-0.4266	-0.8234	1.8882
0.8046	-1.1797	5.3840	5.2975	4.0403	-1.8339	-2.1273	-0.4685	1.1542	0.5685	12.3673	2.3947	-4.2208	0.1762	-0.2622	-1.1803	0.1564	-2.4330	0.8067	-3.6375	-4.5403	-1.6886	-1.5048	3.0636	2.7300	0.7285	5.0922	2.3655	-3.3257	-2.1561	0.7211	2.3317	-0.7023	-0.8437	-3.4981	2.6270	-0.1483	0.1269	-0.9868	-0.5084	5.0990	-2.5151	1.2014	8.3006	0.3785	-2.2342	0.6145	0.6409	2.7233	-0.5233
-1.4809	-0.9265	-5.4224	2.6772	-4.1200	-0.9222	-2.5399	-0.7103	-1.5048	1.7014	2.8057	-0.2120	-0.2084	1.0455	4.9452	2.9341	-3.2589	-0.9471	3.1023	0.1456	2.0702	-1.8264	-1.2604	-0.0116	0.8587	-3.6448	0.4445	-3.4659	1.8712	1.8531	4.5681	-0.2733	-2.2098	6.3677	-1.6740	2.2012	-1.3029	-0.5988	1.2428	-3.0140	3.3802	0.3563	-1.5927	4.1655	0.3735	0.5773	-1.2572	-0.2015	-0.6174	-1.9703
